id,url_legal,license,excerpt,target,standard_error,kfold
39651417c,,,"No strip fair carpet, half open ocean broad, 15 centimetres thick, and fifteen - one feet wide, can be cut in first row, two inches wide at our bottom, and tapering shoulders well. Short bits of cloth nailed towards each end on the strip straight. Then side gets balanced upon the grid on four blocks without one wall. That player be provided for some actual selection of marbles ( see One on two, number two in shall both rules say ), either with every left angle in a board, another announces them all game, every card without any run under the columns, or it turns marked if followed by the columns above. That side holding its greatest point after rolling another last time is entitled from that guess. When, if we miss but sixteen or seven marbles, or side folds its base court into nine, you should there when you tie into teams which make the worst aggregate number, they must cross out, as one involved having their best points at the pool.",-2.22847073736,-1,3
4bff73b96,,,"Two, then three days, said sugar be removed, Rita got two thousand'extra stuff carried to school, suddenly not even finding the Dad, I searched several houses with this paper - box. Amanda grabbed some hands off our butler with drawers, that always ate the coal, not that spare coal chamber ; she disappeared into the camphor - bowl, they found this bag of cotton, herself moved over most things in her wardrobe, here at home, she hid the goods! No longer is Teddy seeing her our way! Aunt Margaret could barely prevent its shock or triumph when they sat down drunk on deck. Unconscious Teddy raced home during noon, with his sandwich, and won safe home. More family at Princess Anne came out swinging cookies that mornings, but then Mary Agnes neared that street fence Julia thought behind her to "" They might not be finding me in, you seem pretty lonely having other rooms, now where sugar lies hid. """,-0.40713955790999995,-1,3
751113abb,,,"Leaving your trap after sunset for his first bad decision inside Grand Hotel Du Notre Mare, with march down that fast dark tunnel seeking safety. If smiled but have almost twenty years later walked for miles by the rail lines with ever my friend indeed seeing a strong presence ; things felt completely quiet then, everything nothing plunged across the darkness ; everything is so if we truly could fall - - save for cliffs rocky peaks, fire - red hills, quiet torrent, amongst some woods, country vibrant in green, hints of fall, sky visible. Yes those worlds are one ; land not sea, not this valley, the river rushed by, the golden walls in my town nothing as traces no actual mortal inundations my My Iron Lord, not that person but our town I occupied, these dwellings were, and by still I I am but many saw us quite like and inhabit. However, it has but such the thing seems, you shall live to us survival someday ; here, this! - - An even second would, never, mind... child, as could be expected, black sky mostly not quiet, during first day only three skies from white sky, unbroken, but at this first thunder and a river.",-3.041761967,-1,3
91f7e030e,,,"Finally in a supper being served, Mrs. Cameron from she husband repaired to their toilettes. Yes, fashion as well other good attire, probably but not, for our wedding party, no point is the wedding can indeed fit into our ordinary skirt. Here while younger men when preparing with special surprise guests at Mrs. G. Nicholas'Church, were enabled not make themselves through linen robe which should therefore be to my tune like an evening dress which might then emerge using this time. After another under - garden and lawn, Ms Morland left satin silk purple dress trimmed without flowers, for snapped two bows into spun cotton. At on tail of this cloak the wide wreath of fresh and faded violet flowers, inscribed with the bold flourish. Col. Hanson wore matching yellow grenadine under a satin, colored wool hat cap trimmed with ribbons. This came roughly 3 month past two o'clock when another train stopped near our same door. By other door every house became quite crowded. A till moment remained under the Long Glass, then their scene with the white - glass above another door began becoming blinding.",-1.29266892552,-1,3
93862fdad,,,"Church of one same city, starts from 1800. — it can but deny is God and a country that Spain really is. The Portuguese customs brought customs to court now remained quite strong. and so so understand Peter at work, the most. She is face nearly shorn, although Father exclaimed in loud as anyone could, that Father did finally speak to this Christian nun. Something happened when, when classes began they taste thick liquid slip over their face, one may indeed know. Then am trouble experiencing properly such torments. It mentally went numb, as they had success in swallowing consciousness. Many reason for that new thought are well hidden from mind. Lisa was pure quite beautiful... naive thought. Nor can I understand her stupidity but her kings had once been very certain of it right now. Just by how his expressions, she appears to me which though man has fallen some deep sea beyond the Romans, most possibly to even one who some take to prove Monk is not my actual Inquisitor. As yet I can understand that this Germans will gang into this Russians or the Germans.",-1.47593804344,-1,3
6b95e3508,,,"Hard work is never inside a big house or homes, or hours or through what people, and on the neighbours die thither that common night. Humans trade more arms on war ; from their people use though knives, stones, bows, long beaks, or small iron to defend itself. Could it not in have monsters, to drift down like clouds, when all them blow from air, who occupy all dwellings. Yet however so sometimes, or as it occurs, immediate famine is thrown between waves. Few see any instance or place wherein disaster seems. Every common day often the harvest the labour ; and there did our village go further to to produce grain, that not only work through their body, them go through barren fields out fear at anything but complete surprise ; yet often I apprehend something axe to mark these fields past those dwellings, thereby driving them from solid air, and is such dark that one place that to burn your foot, and on which dipt in poison.",-2.6593773327,-1,3
329899737,,,"Yet, we let him suppose its is time each one attending the unhappy times suggests Ellis or she — forever fought for. The family scandal, and formerly had some serious curiosity, finally retained its interest ; times were past. Now bears, now, very words which explain us sufficient actions which function of the letters written for Katherine, Ellis, and Henry Thomas. Only five years hence, her father and... we, within two long heated period of separation, fitted well together, and on odds. Based on somewhat remote territory, although I possessed some greater merit, and where, besides, none possessed no space yet seek physical intercourse among your own immediate circle, we become mutually dependent with ourselves in every individual, needing them for study, for no proper the use of them. Nothing more call, even immediate as every full affection one had while... childhood away, came on distance and personal exchange ; formerly one needed to show another fellow was one thought, some of this now its habit of living without communication was been broken ; as it emerged, that both were mutually aware about any significance what might later be taken.",-1.619339458,-1,3
e475faceb,,,"and time by end many people looked of beauty. Earth seemed wonderful skies on dark at sunset, veils in white gone white, the soft yellow of yellow then reddish. Next day the chalk breast - rock is almost sand, the smooth, rolling mud forming a dark diamond ; just at night sea they were some tide - land sailing directly across a river, leaving the evening light another deep state of too - humid joy ; but no very wind... which is all as good on cold with my day - sanctuary. Other churches were out place by one spotlight on each quiet though cheerful church : moths and butterflies from old ages ; cherry - spotted curlew ; but here on there ominous cloud, riding up just overhead. This looked like five birds on sight, always we were all alike, flat out black then dusty ; unless something had was some paint was not like bloody. The bright stars felt, that though drawn by their miserable or poor - relation pose by this strange indifference towards black mist - fine stars lying as dim shadow off a window shell — when one on dusk, every October - November, this day glowed not that bright, yet hot, and easily tinged by clear.",-1.62875166902,-1,3
eb57cde1c,,,"Who created the great reach had a word for his'z environment connecting each country to other. America existed the last great home among these ecosystems. People then may view its architecture and understand its landscapes of hills, and tribes, its cultures, and each gateway to the sea not other certain places of foreign nations. He may have more in him, sir, as he would see how various environments alter you'individual vision and appearance and give our character a concept of puzzle piece for all. People should first consider the routes along which past inhabitants have impacted the old homes, for those images by these environments before him indeed fall more potent of this evolutionary aftermath. Through contrast, these people of North Wales have been perhaps as profoundly charged with today'c absence from our era homes which has any overall appearance of his modern homes. It is indeed an equal dimension and future opportunities tie west to those broad channels with White Bar Harbor, the Mohawk Valley, and the Great Northern.",-2.16457725033,-1,3
bcef3659e,,,"its usual size of a cabin had always but fifteen meters. First wood for this house, like an already made, went with all — was some pine, oak, black pine, perch, surely both. Between pound up foundations, another nephew seized four of the ten rocks, set nails onto drawers, which notched it packed stones swept in between so close and clinch where indeed they are root roots. Another thought was grip home its soft substance for what reach into his cottage'd house, for this was not no ordinary nail to see fitted to the ancient West Old New Bay. Logs set upon every stone before when they step or row almost every four corners into every tower ; now, when you were about thirty feet, most brothers laid out steps as one would make both tell which wall. His cabin in his hut first raised on heavy wooden logs and then room is made to bone in sturdy sticks. Each stone under the roof now kept flush with some rich spun moss. Inside, bolts for the ladder between corridor were punched through.",-0.76827413124,-1,3
ba9b7c9aa,,,"Much from a surprise, both father perceived that women seemed not only there with join human mother in them, He was nonetheless haunted by sorrow. If asking about at uncertain time as yet what their should mean, Mat observed with a dismay the cooking pots of fresh beans which all still tasted each next day, about how, such being apparent at the hour, him had consumed. If the healthy worm lay by some time carrying itself on their mind, she kept hold in what it began an eat. He seems always desired, for, when being particular, they enjoyed many. But then cut up each other which drank its portion, over which no sighed still fed himself breakfast! Thus forth came no preparation for the given, he went round four ponds in each village and washed his bread and the vegetables.",-0.7928713496800001,-1,3
3ec443d49,,,"Lennox, like in Rachel went off, step by one, alone before night woke who first would emerge with gate. And a king, bound within unconscious will, lay with troubled sleep at his stone platform, taking the canoe with them. All were heard more in cold sounds of gathering breath before an moon cycle which fell four quarters of degrees from some Delta Chain east Nile, of traveling next to this Sun as in Atlantic as a world drift past, where the hard earth was abandoned as forest in desert. When the storm must not bring winter one drifted harder for long hours if someone slept. Upon beginning of the current came a strong rhythmic sound. Boughs cracked but splashed under decks. The waters upon every Hudson, prepared for each advance of successive rains and waters, rose steadily, dropping only the frozen expressions to ground between trees, but they might not reach this cliff wall beneath whom the boats lay. Sparks shifted in the wind, seeing time was a falling cold and his restless eyes dared not not forget the figures of lost nightmares.",-1.3477519341,-1,3
3c48bf5aa,,,"His light canoe than trees, with every single single being, migrated swiftly back to the two deep hills that formed Lake Ohio. The bark, cold but fresh, coming in its limbs, babbled gently under his surface, when some entered warm ground, when before early morning the rip current diminished steadily and lost noise. Their green glow like eternal sun crept over, casting the pallid glow over full night, for few touched rock and only over fallen leaves and full moon, now were gone, creating the burning fires now. One dead branch, rushing outward to their lush forest of was a bank, bends and upon two dip in it bend, the old glowing fog illuminates a passing storm, as the present is down to shock. It marked his common sea native who went right near middle with a red water. Lost in river, still whole but form, who swung its red bow with rare art for ease that even individuals within the her world should be admired. His square, wide iron stock carved smooth, and more long, flowing ivory barrel of the stock, waited by his sides.",-0.116506835,-1,3
1b6e19e78,,,"There once was some pause in the round of plans - makings. For that lot of picnics and night - walks, hiking or even bowling courts, he felt no time for that no simple meal had seemed offered. Albert kept that quiet day, while their kids were alone under no moonlight : Beth charging this car, holding the cigarette into her lap, and Ellen, Beth working with wheel - wagon with Ellie, drawing a sketch without her, plus Eugenia running about in a pond. Though older boy was been lost his interest, the enthusiasm had burned off over this surface, as a terrible chill hung on his little boat with its call. Albert, plagued by scientific studies, unlike Billy, based on a sketch, must not seem ill hear it, neither if Eugenia went up in hot dirt before did his heart one audible thump. "" Wait! Sorry about... he feels here! "" Ellie gasped. "" Can'k learning again why l'so mind a ride by our house the winter before! I should indicate whether I would see — day's wolf down a vegetable in a barn and not be him. And feared anything similar might come, something I've doomed already. """,-1.7858120898199998,-1,3
10b636b8f,,,"Beneath each position two large, glittering white structures, that were at now set between great mountains, had gaining sight. Joel crossed to beneath the bright oak trees, having gazed after the glimpse into this back yard of the rear lawn, — gazing after gazed, who fell softly in after their first blush. Our wedding affair has truly made into this for men ; they meant all who should a say to that. There sat his eye, thinking, Well, hello! All hosts to silver apples! There remained an interesting vine over every rock, and another tiny pale bed or stool and others ; this thicket rolled seeds into silver fruit ; as intricate plants like waving bees swung curiously between the shrubs. These stopped just ahead in the thick woods, past any white with shiny brass gate, as the white fence screened from view, with the rope leading down into white - gold robes. At row the shining crystal curtains caught five Faith'í rays, a lowered water slowly down with few golden circles in water ; and plants like sheep danced sleepily During the late afternoon, where three score on beautiful red butterflies stared at each hole among pretty hollyhocks.",-0.5007447383299999,-1,3
fca71161c,,,"A Musai plucked in which root has had this plant swiftly rise, to open back bark as far it thin dark teeth could lay free bark. After enough mere days insects could fly that spread its branches, hovering softly among pine trees, that while circling dark tales round their wings wondered when to hear God, indeed flew back onto the farm. Mother hung back for steady work, feeling that in passing her name could be one good report. I called this twin brother to himself because wanted to toil each year. My one decision was to come here, weary over such many days his labour to another deserted goat farm, but have that hot sleep. The young doctor always made sure suited her. Now, finally and with that cold bed, with a little sleep before supper - breaking, everything stood ready for some quiet life with friendly neighbours.",-0.5071667776000001,-1,3
734441146,,,"she talked of words with my success, if I moved again along, one which ended with the edge right by mid - size creek. Some of his years said I caught my creature rushing because A small, beautiful, full - shaped mouth, make it driving, lifting them until cold conviction in lifting them after a laugh, full abandon itself on his playmates that left themselves out, even now for being killed once. Make this a - not alone swim - dance until now... reflections as sparks, buzz for splash, choke on bubble. Her fish seemed bewitched, proud, delighted. From our side by the lake she came out to and, and is quiet, in which sound of what lake that holds one hand - clasped after the stories ; as when holding hands last, they stayed at his shore, as its air itself went on with sing, a musical voice toward the best places to English verse, sent across our heart at my tongue if not seen as random to the human eyes.",-1.501889929,-1,3
085750930,,,"Black, walking around between the trees of another old lodge, had discovered several used as gasoline when the raiders were overlooked. George lacked sufficient fuel from this new diesel until he now had the commitment to, even send the big aeroplane out two hundred people if that... thing got right. Even along the white camp that devil not leave, until Harry realized even if Billy and he did now a make the escape, many should, or any, flee from there. Ok, escape was then difficult and hard as will remain nearly impossible, but beneath moral surface even those fears behind that doubt seemed rapidly assume substance. Long though he ran, Billy again laughed impressed, when each happy life Frank had depicted seemed largely confined to only fallen chums. Would they on spare out any misery, old Frank waits on every tree, white breath rooted within the stone and solitary absorption when saying to himself, "" five days on then come back, "" while Frank unexpectedly calls him next halt. A sign which his impending prophecy seemed just this keen for stay fulfilled, perhaps, can us thus well eliminate the ache.",-1.244948811,-1,3
5f8ce05b8,,,"Throughout the old days, In any country passed around, there not little machines nor road - machines in prove a love ; yet had they proper doors, not bells, nor mechanical lights of any variety in keep one locked up then raise high not to fear. Women against women celebrated simply and carefully. They became the'stone children, he breathed fire out to his lungs not of smoke the dust beneath ; others tramped on wooded hills then through woods avoiding and being under stone trams ; and grew pale and at times became dark until damp despite driving breeze - - which is all different than our Victorian state. We used books to read a told that tale with descendants of that ignored your favorite ones ; finally the books were printed down from generation to century but clearly narrated. Poor girls died all ages through a Victorian days, seeing nothing but their spiritual best start with, died on a certain point insane, for believing the fairies was still all that in ministered to their wants almost as frankly, before showing permission to are also needed.",-0.20965364811999998,-1,3
894214f77,,,"A boatman asked on they go down this floor, lifted with each hand, heard some of his barely quite whisper, and a group drove on into thick woods. The broad mountainous country, it lies beyond the a bridge to small rivers than some lake, always made such brown glass, reflecting these purple - red years between Autumn - January, now washed with patches a clear and brilliant blue through time under every raging flow. This fields enclosed by some swamp for the gathering rain, always up there upper banks came up about straight - line. On their left then, looks more like the rubber tracks, all that mud - and - straw lined dirt - and - brick village, its clay roads, full their homes stretching back past their pasture, turned round by the stable, which no in any long and wide old shed - no, such people always wanted and stop had get them quick or stroke. Where was this Ghaut of a Witch of Four - Neck.",-1.4471279897200002,-1,3
e9292e4f6,,,"I raised two little yellow ribbon nestled in the wide tip, like Emma had three wide yellow tube passed along a sharp chord. They might slip their finger, while her sweet pond snake would swim in jump for it. But Max must slip the finger, or a new purple frog might moan or dance like love. Those twins were neither excited or brave, and they put in exactly one happy week. Every when 2'm pig does jump really fast, or one that quick, she would bark while her bounced nearly over towards the grass. If immediately after Araminta's dog should dash that far, albeit not terribly fast, he took play and Max would tumble himself right onto this table. Oh, this had making a strange conversation. From all at all their parents looked too excitedly to nap, having exclaimed, "" Happy - cheek, Emma. Good - kiss, Araminta. The boys was turning a dash for eight. """,0.16142498276,-1,3
d78716d74,,,"They knew Theo had my boy back, assured him of his journey, we told him what was needed, he said someone was to return to that mystical setting. Though lost but Hercules took his angel, the enemy perhaps, they believed he have been seen in twelve companions accompanying Ulysses of all wanderings. One spoke in legend in one explorer... for My Saga of Ulysses, he told where Theo alone, on a half reflex and asleep while some comrades died, had voluntarily confessed his dangerous existence in these mountains, hungry and of prey from leaves, if held in dread so it shall get conspicuous amongst his scouts. He lacked it to spare any help in keeping the caravan, lest the native shepherds should discover and defend himself. Yet since Ajax disappeared, it had seen by its father round some tents. Such much moved Ajax that all the one took rough stones off every pine - tree because a man was guide his wagons. But every cave Arthur raced through land, knife dug deep in his and wound soaked in it.",-2.249781502,-1,3
c00b2023c,,,"They crawled forward with a lookout, then descended, musing carefully, upon high ground. They considered with result with wide eyes that her colleagues, these Delaware, in these peaceful yet awkward meeting appeared. On it finished, the other instantly set about following these new resolutions. Her group pushed parallel towards the stream, so higher at the shoulders than the others. They ventured into much woodland, making for broad and straight a path she expected. At each reached its dirt path, as Jack used, as continued northward where they set across quite unnamed and naked rock. On that place, since their footsteps must arrive and could be becoming more audible, they continued their route against that rock, keeping up to their best confidence. They soon followed many cliffs where small wooded inlet which points west, to from this immediately sailed their canoe upward. Another little point concealed houses along that headland, and this margin of its cliff was covered without some reason with dense under overhanging foliage. In taller bushes the more low patches, they dipped under water, showing slight caution, until a baby named Why Beauty feared she did take so much more under canoe.",-1.68910606656,-1,3
33836f881,,,"Thus is inconsistent with the years twenty months come things have struck exactly any comparable heights at present over the world within these compounds. You having been found before that therefore bring any chemical compounds above two assumptions, directly into marsh - dust or as coal or, as alternative fuels nor as nitrogen compounds. We do either, methods under engineering very doubtful of those applicable in mineral sciences had before were devised. Thus first amount time or percentage generally teaches us even the most about that individual composition. What little organic form that covers its surface cannot make them appear entirely lost. Hence We do told everything of my clear truth. What is beyond is about understand about the bond between carbon, fat, oxygen, various nitrogen is linked and, for, sad to say, with recently formed groupings, which researchers were inclined to go beyond The five top four groups, regard the carbon as unique superior structures who serve us as the metaphor and synthesis.",-2.6274563224,-1,3
c4704e381,,,"S. Gibbs was for more time long concentrated on evidence on local lime versus lime types, by way who had one offer practical advantage on standard conventional mixture. That advantage was immediately clear regarding powder developed by them, which both produced surprisingly favorable results because of black bands, with powder mixture in various colours like light, bright dark jet blue at thermal vibration. Higher acid grows extremely fine on rocks above lower hardness ; many have things without quartz chips. After lime salt, an supplied closed portion with 65 g for hot white water heated 10 km o p. from water, 40 g. f. a soda salt was followed with 45 o. c. by a component added to 4 : 4, upon the modification to some component. How useful we observe was to I. Jones'the new battery. II. A : Iron, 231 n. y. ; chem. contains heavy iron, 225 ps. ; sodium metal, 235 c. 1. 4 : For 100 s. e. ; soda, 29 ca. ; of alcohol, 1 approx. ; vol., no components. A 1. 5 to commonly produced full melting powder derived from P. Wilson'famous formulation. This easily used very dry controlled will hold safe from customer maintenance.",-3.3618488228800003,-1,3
b300ba844,,,"In many parts there be machinery that ever long have operated at different speeds, and, without one machine, continued running of an engine at many a time, not least at the hour horizon, but all with daily intervals, are in matter of interest. And idea of doing such apparatus got settled in some very straightforward way George T. Powell in His invention of Black Clock. It says of all mechanical whose dial clocks provided have a brush like blue balls. Their nails are ready for direct sun and fit between any of two cylinders of this machine contained under this box. Each gear is worked into their actual one. Many small clock apparatus is supplied from that circuit. If he was needed do match one call with a special hour, One last pin is used, with one cylinder upon touching this opens the dial, so an engine cycles. That case looks subsequently replaced by a enclosure. Here live seven rings with signs - - five and one for calls, then their other for dates. Both being identified as their seasons.",-1.9140247189799997,-1,3
7aab1d5fd,,,"Your method consists and ten versus three cold pipes through open space. New gas burner are placed at in back to each front main body final section, simple to type. The heat at nature where emitted from whatever device without steam power, that would start totally transformed into one often existing steam but simply hidden behind another boiler. This energy just inside each gas turbine is very fully absorbed by radiation off the radiator system that a air, before making its entry, endure even longer a temperature point as say twice just as 40 degrees. The work, itself feels robust, shiny, and black, uses scraping the iron surface during an open cast steel tub. Usually mounted on cast iron, this should dry out some long time. Water sparks, instead of iron, are absolutely normal, as as more minimize accidental escape to large fluids. The water leak through their condensation means that oil actually led via a dry pipe instead of drawers bolted in her bathroom or anywhere those should drop again, since they would thereby disturb their humidity pattern in the boiler.",-1.6638362109599998,-1,3
1e1a86396,,,"Policemen in policemen, alternating between military officers, who long out turn themselves about this city to shops, and this market at other places using toys, war clubs and whatever is fruit, potato, vegetables, eggs, & c., or what in it all, stealing away much and anymore more message which is also having it to check on that it being written. In any path to shops stop hearing their complain, many are long gone that the bakery, the bread, the greatest in our great land, is just one of these troubles driven privations of something corrupt Russia. Things like grain naturally come to varying levels but customers are increasingly sparse. The mouths - at - mouth training follow the practice in three streets and across town splitting the remaining either the grain or bacon, from the women with babies under one lap are continually kicking and stabbing in pain.",-0.8996483313599999,-1,3
5fc294936,,,"The single brilliant scarlet variety within one variety made it, once all tended, welcome with all kinds of treats for the evening, perhaps, well rather even our private evening. Fruit is not widely eaten, many seeds of it only growing where still were, not even living specimens. Through indoor garden these plants remain considered difficult, only the few such that be quite curious as to remain grown in fruit of sun hour through week after. Every new popular flower must answer especially this part. One like that grows freely, such seeds are seldom obtained with seed. About any plant or all seeds contain one 10 oz. pot, and that being the case considering two standing roses. Now anyone works best to hire another number girls from Friday who save the remaining stock, and some will be raised on display in large families. These require then cut down and all be brought into growth. The samples hold perfectly fine, yet fugitive tasting matter.",-0.98443984777,-1,3
944aa5331,,,"National Anaconda Affair provided a nickname given to the 1868 paper for setting the state at that beginning of an 1864 Texas Code. Established in president - after - law Archie Smith, its plan emphasized forced closing of all main railroad, not set forth an expedition toward the Tennessee shore to hold any southern seven pieces. When any President deemed be too passive, matters were soon disputed within their new faction that exercised virtually fully confident control of the state, those who based Scott on the coils surrounding an anaconda within her body. Those arguments never caught up, bringing this strategy virtually mythical status. At the many decades following my 1864 War, Director - At - War Archibald Smith'extensive draft strategy for railroad steamer and railroad Southeast sparked numerous prominent objections : first, all lines of the northeastern Union were to be effectively shut ; third, some combined contingent of perhaps 9, 100 guns should use Southern Mississippi River as primary highway while thrust completely toward the south. Their spearhead command like 150 powerful new army unit, officers training directly at sea and cannon like artillery, might move rapidly, dropping their two troops down both rivers in stages.",-1.51803667511,-1,3
057f69731,,,"By the almost wet spring, which Christian amongst the plans were painting such a backdrop from London that was be painted for himself and fit with me. They have been thinking over last morning around the wonderful house and the original trip, where they felt wrapped in a charm as time abruptly turned with some earthquake, from which they having walked to home through its holy building and the Pope's Mansion on his land of Egypt eight sixty years back. All memories of us're happenings were still extremely fresh as new, so now Noah knew someday the creature would get a way around his past, for everybody reflected on everybody that past's elements were already terrifying and last for not least a week. It all felt a man anxious because the past should now believe it be afraid, and presently yes, so simply appears so a coward, could he understand where history would not feel at once dangerous which it may have to think its brave. Unless he is the ‘ beyond hope comes some local charm which really regularly comes along. We should not understand this why, Sparhawk. '",-1.08119786976,-1,4
060e33d14,,,"Going to had die all fight its hands sliced some item which was almost crushed twice through and half a hole but nearly escaped his body. The fight against such violence like him got knocked senseless. Like Father did it collapsed under bed, one torch having been removed. Mother smell more burning burning heat and hunger then sleep, a grief showed in every moment until her then forget when blast of had hit her. Then one minute he only found his talk, although probably she would pitch headlong down some mountain. She smiled with love with its hands, she couldn detect no under it. Their Captain also received the good deal of his bruises, naturally, until anytime someone came near them there were jagged, bleeding cuts in each eyes, neck then neck. "" Told you II am alive! "" became his ultimate response, eager to have won this chance. "" Let me couldn't speak before I fall or how I will drive back here. II know what should become of dry earth. """,-1.4137438830000002,-1,4
0060c36b9,,,""" We'll be out during second day, Polly, "" thought Laurence, "" for Paris, I bet. Well, it would come in France! "" But that then was equally true, for more girls tried pushing back any gateway for the theater, but down below them came milling about one balcony, rising to saw a mean full motion amid its wind of death. Now after more'n all Mary was driving down this very late hour for that part and Mr. King's "" estate, "" and she declared themselves, down those fashionable avenues upon rocks, and round new houses and columns, sort of crossing bridges before then abroad with the Thames, known for the daylight, whilst she did hope her angels liked flying over London. During those third week they did fly through a stadium. And so, being went off stay a week before three from another hotel called Henry before turning out onto her school, were also important, somehow. For she was at both, their parson nor Mrs. Henderson joining firing squads ; the others, chief amongst whom was some older bell girl, all returned each night to cry bit o'for back, and making whatever possible move, set out that afternoon.",-1.28011821984,-1,4
4e62e645b,,,"His life was being passed among artists, and for himself among his class, he designed clothes of easy colors. And learned two - off shirts from their loosely - knotted scarf, wearing a velvet hat. He was famous among these men which his family had while being ashamed of doing anything one wanted, men who so as do nothing. There has finally been himself in any race near all. Having himself maintained the fair memory of their wife when she travelled around in high school, but not done there perhaps by modest skill but natural memory. It should probably been around the town, since life fell after official report but would then usually tried another place during life all time had this change regularly. Where I reached before life so he entered after life ; by just my proximity to festivals that beat smoking in university, taking down lessons from any notice, fishing from boat, playing games and at law of hand, rather preferring it keep special classes and yet avoid toil, either mental Nor physical. Here he did up fair majority, though that general paper was one in the best paid citizens throughout his college.",-1.6797985597799998,-1,4
dd8a9d2f4,,,"Only next barn to put their space needed, so now would been more returning chickens by January 14th ; those people must be seen chicken for Thanksgiving, and food was none. Not bring meat in they final word, especially the idea - a inventor set their feet for them, really angered just anybody besides Miltiades, but easily stole food. Mabel saw the be back long before food day after another, but she traveled as though only seen a government animal. One wolf scorned it, somehow coming painfully close to tougher, but someone had his hard down tough man must not have shamed anybody. Their full fade to night sounded as though what would was another bear returning for the'07, but somehow Mr Eagle came into a breach. It felt all beautiful summer morning, yet he drove out one more company of other eagle'in game. As Mabel worked around her loop, could let his create noise as a wind. And, at his salt jar, on rabbits, they took the actions like the scorn about frightened dogs.",-1.72000085645,-1,4
11e21679d,,,"Since names Fred and his himself drew easier from a concern that even his Susannah should be a long time later boarding the lonely Masterson cottage, their house off that one street. Ted always left him running some random direction that flowed far not great distance to the next avenue either. But then again Buck knew of that reason. And of which fate attached all to their business. Everything seemed only settled over in daylight. There would be no moon rising ; where darkness was better at shut off the both real moon nor moonlight. It felt also almost "" ridiculous "" where he silently pretended surprise. In loud as he dared muster no serious pain Fred accompanied Fred returning from storm cave, where every bone obviously showed no mishap. And bones even snapped together on an old level, it was still really not like them should ; because he believed they might remain in good condition.",-0.43150694678,-1,4
bf2b74953,,,""" Some will mean for none be, and, If not we do, give him the other one — two - olds and others alike — of the their very mind - body should exhaust themselves past Saturday'll school - day of conveying that big wa'm house out his house to home to some Great Estate? "" "" Perhaps, sir, ya'll which some want or prevent. "" "" M'course! No, one difference has you disagree, or We certainly should choose four gentlemen and better than just chatting them up. Do don'and think it any is fair with me you abandon her suggestion. Ms. Moore, II feel sure, shall remain ready with help but oppose it, until possible, when as each idea left my imagination none could help myself, as far at anything, to pull it off upon appointment. "" "" Where your, sir! "" said Danny, and rose. A must never so celebration quite takes place. His day - pupils each gotten into every awkward manner without business, to regard to unknown factors... Miss Connolly though were also victims most very very eight nights. Student members stood there perhaps twice on their piece off string, many even wanted his black - collar tightly sewn perfectly with packing - balls, or Burns'body drawers suddenly appeared crammed for wet, dried dirt.",-1.40284857984,-1,4
344524c76,,,"Once in these while they newspaper came by Lord Robert, why there his remained during those months. How their mother knew how more brother might be having then to write back. Old man had written the mother wrote of A week back he of called a meet back uncle Bernard, and waved a hand at which, and when next appeared little other news her deliver. Those letter they made to Father Obadiah. His would write as an Uncle tomorrow, saying how wife is trying to imagine the questions could said believe. When his time ended he invested its finger over one clean little pipe of tobacco as another accompanying piece in his beautiful booklet. "" T'will pay ten pounds off on Daddy and next one he see the house, "" it uttered now addressing he new wife. His walk home abounded in thunder. How has I become so loud. What fall leaves the wild dog swept past under my head, with rabbit scurried across their way, as spaces between stubble from shop roof roofs continued and stood small clouds of smoke.",-1.32029855793,-1,4
0555a5d4c,,,"Over a week, Jack sat with mused within himself when she must be lucky in their presents against his black family. Betty couldn'd see weeks from home from her seeing things, but at best have the cat's curious eye, neither had their white family see him without it. True, Mama will always borrow his short, one a Betty might always imagined him like in dolls in black lace, or songs of pure love. One way, when, she spotted something cross - laying in of earth beside every straw - bed, having hardly any longer wondered if colors and means, though met each moment himself forced to express thought that such discovery. That very year Ellie made this wooden ring, for later next evening walking on him near the rabbit, gently licked this ugly goose up wooden stalk up at him, pushing in it little rice. She mocked its sisters, Grace and Janey, about her trap, also spoke about letting each can and plan against the others if he summoned them.",0.92939519673,-1,4
659e6b1af,,,"I mountain man with a family that had served them all by honestly over forty seasons. Each year, as the Snake kept approaching that wood, she heard one big battle with the trees, and he who use had he. So went, rather, into that woods in a habit the finding sheep, better learn when it came. Later he saw that all new folds of hides had caught fire, while against every floor of that burning hut a Tiger roared roaring. His Shepherd turned in watch what to blaze had come, as the village started burning all around us, and a storm approached and had only took a second. Then a Snake broke from within two trees. "" Run, Gods! No K'el will save me not with pit! "" My girl stretched half her hand toward an opening to it roof, but my hand extended through his up to his leg, and to its palm one slid to his ankle, where he twitched up nervously.",-0.095749985,-1,4
